Entity,Code,Year,Human Development Index,GDP per capita,Population,World region according to OWID
Sudan,SDN,2016,0.502,4174.561,41259892,Africa
Sudan,SDN,2017,0.506,4061.0183,42714311,Africa
Sudan,SDN,2018,0.515,3816.66,44230597,Africa
Sudan,SDN,2019,0.517,3625.5232,45548179,Africa
Sudan,SDN,2020,0.513,3401.2498,46789237,Africa
Sudan,SDN,2021,0.512,3248.9756,48066930,Africa
Sudan,SDN,2022,0.516,3132.0771,49383344,Africa
Sudan,SDN,2023,0.511,2181.079,50042800,Africa
Sudan,SDN,2024,,1861.398,50042800,Africa
Suriname,SUR,1990,,17137.65,412500,South America
Suriname,SUR,1991,,17493.496,415021,South America
Suriname,SUR,1992,,17455.125,417602,South America
Suriname,SUR,1993,,16217.166,419357,South America
Suriname,SUR,1994,,16648.535,422382,South America
Suriname,SUR,1995,,16368.312,429611,South America
Suriname,SUR,1996,,16184.5,438834,South America
Suriname,SUR,1997,,16754.352,448068,South America
Suriname,SUR,1998,,16789.756,457413,South America
Suriname,SUR,1999,,16217.518,466925,South America
Suriname,SUR,2000,,16220.179,476647,South America
Suriname,SUR,2001,,16556.943,486566,South America
Suriname,SUR,2002,,16678.072,496566,South America
Suriname,SUR,2003,,17383.502,506421,South America
Suriname,SUR,2004,0.679,18585.518,513928,South America
Suriname,SUR,2005,0.685,19220.283,519321,South America
Suriname,SUR,2006,0.69,20113.67,525003,South America
Suriname,SUR,2007,0.697,20902.139,531026,South America
Suriname,SUR,2008,0.701,21515.812,537252,South America
Suriname,SUR,2009,0.704,21906.41,543580,South America
Suriname,SUR,2010,0.707,22772.475,549931,South America
Suriname,SUR,2011,0.708,23829.533,556279,South America
Suriname,SUR,2012,0.711,24193.842,562640,South America
Suriname,SUR,2013,0.714,24624.021,569024,South America
Suriname,SUR,2014,0.715,24414.355,575380,South America
Suriname,SUR,2015,0.718,23327.525,581634,South America
Suriname,SUR,2016,0.716,21950.412,587765,South America
Suriname,SUR,2017,0.715,22070.514,593720,South America
Suriname,SUR,2018,0.719,22938.535,599519,South America
Suriname,SUR,2019,0.72,22966.74,605779,South America
Suriname,SUR,2020,0.714,19091.361,612320,South America
Suriname,SUR,2021,0.697,18458.234,617905,South America
Suriname,SUR,2022,0.719,18742.588,623172,South America
Suriname,SUR,2023,0.722,19020.867,628892,South America
Suriname,SUR,2024,,19179.102,628892,South America
Sweden,SWE,1990,0.818,40549.31,8558571,Europe
Sweden,SWE,1991,0.821,39812.316,8616955,Europe
Sweden,SWE,1992,0.829,39120.926,8667576,Europe
Sweden,SWE,1993,0.85,38090.945,8718038,Europe
Sweden,SWE,1994,0.862,39340,8780190,Europe
Sweden,SWE,1995,0.869,40736.426,8826298,Europe
Sweden,SWE,1996,0.877,41364.984,8840330,Europe
Sweden,SWE,1997,0.888,42608.414,8845525,Europe
Sweden,SWE,1998,0.901,44392.844,8850606,Europe
Sweden,SWE,1999,0.906,46221.81,8857691,Europe
Sweden,SWE,2000,0.912,48284.8,8872099,Europe
Sweden,SWE,2001,0.915,48810.645,8896018,Europe
Sweden,SWE,2002,0.918,49760.215,8925045,Europe
Sweden,SWE,2003,0.923,50507.934,8958434,Europe
Sweden,SWE,2004,0.908,52412.41,8993805,Europe
Sweden,SWE,2005,0.911,53661.316,9029771,Europe
Sweden,SWE,2006,0.915,55855.496,9080628,Europe
Sweden,SWE,2007,0.917,57230.79,9148280,Europe
Sweden,SWE,2008,0.913,56262.47,9219903,Europe
Sweden,SWE,2009,0.912,53411.2,9298738,Europe
Sweden,SWE,2010,0.918,56003.27,9378234,Europe
Sweden,SWE,2011,0.92,57340.504,9449263,Europe
Sweden,SWE,2012,0.92,56682.02,9519477,Europe
Sweden,SWE,2013,0.94,56843.164,9600620,Europe
Sweden,SWE,2014,0.943,57574.05,9696438,Europe
Sweden,SWE,2015,0.945,59468.355,9799483,Europe
Sweden,SWE,2016,0.947,59977.387,9923281,Europe
Sweden,SWE,2017,0.949,60288.8,10057864,Europe
Sweden,SWE,2018,0.95,60647.45,10175400,Europe
Sweden,SWE,2019,0.955,61601.63,10279120,Europe
Sweden,SWE,2020,0.951,59975.363,10353682,Europe
Sweden,SWE,2021,0.958,62731.7,10416134,Europe
Sweden,SWE,2022,0.959,63088.42,10487335,Europe
Sweden,SWE,2023,0.959,62662.766,10551493,Europe
Sweden,SWE,2024,,62978.938,10551493,Europe
Switzerland,CHE,1990,0.858,64010.758,6713168,Europe
Switzerland,CHE,1991,0.86,62636.773,6796942,Europe
Switzerland,CHE,1992,0.863,61922.89,6875049,Europe
Switzerland,CHE,1993,0.867,61284.203,6938106,Europe
Switzerland,CHE,1994,0.87,61569.598,6993594,Europe
Switzerland,CHE,1995,0.872,61453.63,7040481,Europe
Switzerland,CHE,1996,0.875,61471.168,7071885,Europe
Switzerland,CHE,1997,0.88,62709.99,7089161,Europe
Switzerland,CHE,1998,0.886,64418.387,7110294,Europe
Switzerland,CHE,1999,0.889,65177.883,7144119,Europe
Switzerland,CHE,2000,0.892,67378.39,7184003,Europe
Switzerland,CHE,2001,0.895,68008.34,7226391,Europe
Switzerland,CHE,2002,0.896,67446.41,7278744,Europe
Switzerland,CHE,2003,0.901,66926.17,7333451,Europe
Switzerland,CHE,2004,0.906,68263.44,7384196,Europe
Switzerland,CHE,2005,0.909,69692.59,7431824,Europe
Switzerland,CHE,2006,0.918,72077.86,7478514,Europe
Switzerland,CHE,2007,0.926,74234.305,7545386,Europe
Switzerland,CHE,2008,0.934,75355.2,7641730,Europe
Switzerland,CHE,2009,0.942,72709.81,7737644,Europe
Switzerland,CHE,2010,0.945,74290.266,7825750,Europe
Switzerland,CHE,2011,0.946,74800.89,7914379,Europe
Switzerland,CHE,2012,0.949,74883.62,7998927,Europe
Switzerland,CHE,2013,0.952,75354.16,8091199,Europe
Switzerland,CHE,2014,0.956,76189.6,8190238,Europe
Switzerland,CHE,2015,0.957,76566.08,8283940,Europe
Switzerland,CHE,2016,0.959,77301.21,8374903,Europe
Switzerland,CHE,2017,0.96,77626.91,8453630,Europe
Switzerland,CHE,2018,0.962,79261.36,8516341,Europe
Switzerland,CHE,2019,0.965,79596.7,8577525,Europe
Switzerland,CHE,2020,0.963,77324.89,8640582,Europe
Switzerland,CHE,2021,0.968,81001.414,8707019,Europe
Switzerland,CHE,2022,0.966,82777.3,8792180,Europe
Switzerland,CHE,2023,0.97,82295.3,8870564,Europe
Switzerland,CHE,2024,,82286.18,8870564,Europe
Syria,SYR,1990,0.572,5828.4053,12579212,Asia
Syria,SYR,1991,0.577,6081.089,12980824,Asia
Syria,SYR,1992,0.582,6662.243,13385570,Asia
Syria,SYR,1993,0.583,6861.795,13795687,Asia
Syria,SYR,1994,0.587,7142.9536,14208585,Asia
Syria,SYR,1995,0.587,7431.354,14616804,Asia
Syria,SYR,1996,0.59,7943.4404,15018110,Asia
Syria,SYR,1997,0.593,8126.3657,15417539,Asia
Syria,SYR,1998,0.595,8456.783,15820409,Asia
Syria,SYR,1999,0.595,7951.39,16228064,Asia
Syria,SYR,2000,0.594,7807.93,16637884,Asia
Syria,SYR,2001,0.602,7698.397,17051337,Asia
Syria,SYR,2002,0.61,7811.816,17468335,Asia
Syria,SYR,2003,0.621,8177.545,17889297,Asia
Syria,SYR,2004,0.635,8528.656,18336879,Asia
Syria,SYR,2005,0.646,8828.946,18814092,Asia
Syria,SYR,2006,0.658,8885.806,19637016,Asia
Syria,SYR,2007,0.665,8829.309,20884136,Asia
Syria,SYR,2008,0.66,8903.772,21636566,Asia
Syria,SYR,2009,0.668,9284.102,21976971,Asia
Syria,SYR,2010,0.669,9546.561,22482417,Asia
Syria,SYR,2011,0.664,9648.824,22878104,Asia
Syria,SYR,2012,0.626,7144.3726,22759763,Asia
Syria,SYR,2013,0.567,5530.9746,21666921,Asia
Syria,SYR,2014,0.561,5301.6255,20273661,Asia
Syria,SYR,2015,0.549,5302.074,19424615,Asia
Syria,SYR,2016,0.552,5022.113,19193835,Asia
Syria,SYR,2017,0.551,4977.792,19224671,Asia
Syria,SYR,2018,0.557,4956.093,19577849,Asia
Syria,SYR,2019,0.569,4825.4062,20353536,Asia
Syria,SYR,2020,0.57,4633.3496,21049431,Asia
Syria,SYR,2021,0.571,4592.8384,21628837,Asia
Syria,SYR,2022,0.571,4454.8535,22462170,Asia
Syria,SYR,2023,0.564,,23594623,Asia
Tajikistan,TJK,1990,,4173.046,5398773,Asia
Tajikistan,TJK,1991,,3777.1074,5541200,Asia
Tajikistan,TJK,1992,,2630.3865,5649397,Asia
Tajikistan,TJK,1993,0.549,2169.9675,5725001,Asia
Tajikistan,TJK,1994,0.538,1678.3385,5825371,Asia
Tajikistan,TJK,1995,0.547,1439.5028,5948588,Asia
Tajikistan,TJK,1996,0.528,1175.7941,6066524,Asia
Tajikistan,TJK,1997,0.536,1181.2811,6139829,Asia
Tajikistan,TJK,1998,0.541,1236.6755,6176403,Asia
Tajikistan,TJK,1999,0.546,1275.8225,6208373,Asia
Tajikistan,TJK,2000,0.554,1365.2333,6284737,Asia
Tajikistan,TJK,2001,0.563,1467.3988,6407376,Asia
Tajikistan,TJK,2002,0.575,1594.939,6531674,Asia
Tajikistan,TJK,2003,0.587,1736.6404,6658575,Asia
Tajikistan,TJK,2004,0.598,1878.287,6790555,Asia
Tajikistan,TJK,2005,0.611,1965.3002,6924722,Asia
Tajikistan,TJK,2006,0.62,2063.2886,7057566,Asia
Tajikistan,TJK,2007,0.625,2181.898,7194479,Asia
Tajikistan,TJK,2008,0.634,2308.0942,7338402,Asia
Tajikistan,TJK,2009,0.634,2349.5002,7490232,Asia
Tajikistan,TJK,2010,0.639,2449.2737,7652144,Asia
Tajikistan,TJK,2011,0.644,2572.4807,7824788,Asia
Tajikistan,TJK,2012,0.649,2700.0955,8014087,Asia
Tajikistan,TJK,2013,0.655,2828.3855,8216733,Asia
Tajikistan,TJK,2014,0.657,2943.0886,8425559,Asia
Tajikistan,TJK,2015,0.658,3041.4448,8643839,Asia
Tajikistan,TJK,2016,0.661,3169.9668,8865623,Asia
Tajikistan,TJK,2017,0.666,3312.712,9085942,Asia
Tajikistan,TJK,2018,0.67,3479.6924,9307345,Asia
Tajikistan,TJK,2019,0.673,3649.8838,9529970,Asia
Tajikistan,TJK,2020,0.664,3724.749,9749312,Asia
Tajikistan,TJK,2021,0.672,3985.9126,9966912,Asia
Tajikistan,TJK,2022,0.687,4213.7563,10182228,Asia
Tajikistan,TJK,2023,0.691,4472.324,10389807,Asia
Tajikistan,TJK,2024,,4755.933,10389807,Asia
Tanzania,TZA,1990,0.381,1794.2046,26110210,Africa
Tanzania,TZA,1991,0.382,1785.664,26780440,Africa
Tanzania,TZA,1992,0.381,1751.9185,27457599,Africa
Tanzania,TZA,1993,0.382,1718.3931,28332691,Africa
Tanzania,TZA,1994,0.38,1679.6624,29442357,Africa
Tanzania,TZA,1995,0.38,1685.8511,30383496,Africa
Tanzania,TZA,1996,0.383,1730.5546,30945761,Africa
Tanzania,TZA,1997,0.388,1755.8037,31578093,Africa
Tanzania,TZA,1998,0.396,1773.7242,32420461,Africa
Tanzania,TZA,1999,0.404,1810.9716,33300335,Africa
Tanzania,TZA,2000,0.414,1839.9366,34260142,Africa
Tanzania,TZA,2001,0.422,1899.7454,35198303,Africa
Tanzania,TZA,2002,0.433,1982.6443,36121301,Africa
Tanzania,TZA,2003,0.444,2059.8374,37089555,Africa
Tanzania,TZA,2004,0.455,2155.2415,38109666,Africa
Tanzania,TZA,2005,0.465,2253.0933,39182083,Africa
Tanzania,TZA,2006,0.477,2334.1045,40294900,Africa
Tanzania,TZA,2007,0.486,2423.616,41435508,Africa
Tanzania,TZA,2008,0.495,2493.2593,42570728,Africa
Tanzania,TZA,2009,0.504,2560.811,43633975,Africa
Tanzania,TZA,2010,0.513,2654.8035,44758491,Africa
Tanzania,TZA,2011,0.516,2779.7078,46029371,Africa
Tanzania,TZA,2012,0.519,2822.4854,47374261,Africa
Tanzania,TZA,2013,0.521,2924.8633,48824134,Africa
Tanzania,TZA,2014,0.521,3027.569,50351506,Africa
Tanzania,TZA,2015,0.52,3111.4446,52020958,Africa
Tanzania,TZA,2016,0.52,3214.2468,53824012,Africa
Tanzania,TZA,2017,0.528,3318.2883,55652888,Africa
Tanzania,TZA,2018,0.537,3392.6887,57437134,Africa
Tanzania,TZA,2019,0.546,3484.6326,59174889,Africa
Tanzania,TZA,2020,0.554,3449.8215,60972803,Africa
Tanzania,TZA,2021,0.548,3493.083,62830410,Africa
Tanzania,TZA,2022,0.554,3546.981,64711822,Africa
Tanzania,TZA,2023,0.555,3620.7935,66617607,Africa
Tanzania,TZA,2024,,3713.263,66617607,Africa
Thailand,THA,1990,0.584,8701.954,54738329,Asia
Thailand,THA,1991,0.593,9294.031,55637436,Asia
Thailand,THA,1992,0.603,9886.899,56528832,Asia
Thailand,THA,1993,0.612,10538.816,57408198,Asia
Thailand,THA,1994,0.62,11215.037,58260855,Asia
Thailand,THA,1995,0.628,11953.92,59098231,Asia
Thailand,THA,1996,0.634,12456.329,59920059,Asia
Thailand,THA,1997,0.639,11952.85,60724588,Asia
Thailand,THA,1998,0.642,10897.153,61522632,Asia
Thailand,THA,1999,0.65,11253.388,62299039,Asia
Thailand,THA,2000,0.657,11622.525,63007815,Asia
Thailand,THA,2001,0.667,11901.318,63651137,Asia
Thailand,THA,2002,0.678,12512.184,64266433,Asia
Thailand,THA,2003,0.69,13287.305,64868164,Asia
Thailand,THA,2004,0.699,13997.001,65452049,Asia
Thailand,THA,2005,0.707,14458.255,66017415,Asia
Thailand,THA,2006,0.71,15051.061,66567685,Asia
Thailand,THA,2007,0.721,15742.655,67102388,Asia
Thailand,THA,2008,0.723,15891.782,67619835,Asia
Thailand,THA,2009,0.725,15665.903,68121077,Asia
Thailand,THA,2010,0.742,16730.37,68579443,Asia
Thailand,THA,2011,0.747,16766.348,69007212,Asia
Thailand,THA,2012,0.75,17869.637,69436091,Asia
Thailand,THA,2013,0.752,18242.426,69845112,Asia
Thailand,THA,2014,0.784,18324.615,70216362,Asia
Thailand,THA,2015,0.788,18811.998,70540787,Asia
Thailand,THA,2016,0.792,19370.61,70859835,Asia
Thailand,THA,2017,0.794,20094.678,71160183,Asia
Thailand,THA,2018,0.796,20879.902,71376081,Asia
Thailand,THA,2019,0.8,21277.84,71522264,Asia
Thailand,THA,2020,0.798,19957.258,71641484,Asia
Thailand,THA,2021,0.8,20242.77,71727338,Asia
Thailand,THA,2022,0.792,20762.795,71735321,Asia
Thailand,THA,2023,0.798,21191.453,71702436,Asia
Thailand,THA,2024,,21740.541,71702436,Asia
Togo,TGO,1990,0.412,2237.5999,3714023,Africa
Togo,TGO,1991,0.415,2158.8792,3822637,Africa
Togo,TGO,1992,0.406,2015.1356,3932581,Africa
Togo,TGO,1993,0.404,1721.5737,3887976,Africa
Togo,TGO,1994,0.413,1972.2474,3904183,Africa
Togo,TGO,1995,0.425,2036.3816,4110452,Africa
Togo,TGO,1996,0.433,2135.4558,4291129,Africa
Togo,TGO,1997,0.441,2366.4028,4438798,Africa
Togo,TGO,1998,0.442,2247.3489,4551633,Africa
Togo,TGO,1999,0.446,2238.935,4665757,Africa
Togo,TGO,2000,0.448,2160.9893,4783721,Africa
Togo,TGO,2001,0.452,2122.0806,4904135,Africa
Togo,TGO,2002,0.455,2147.9744,5027128,Africa
Togo,TGO,2003,0.46,2234.9773,5154113,Africa
Togo,TGO,2004,0.461,2157.0276,5281320,Africa
Togo,TGO,2005,0.46,2004.2585,5413151,Africa
Togo,TGO,2006,0.465,2000.5417,5569659,Africa
Togo,TGO,2007,0.458,1920.2693,5748437,Africa
Togo,TGO,2008,0.465,1941.1549,5936140,Africa
Togo,TGO,2009,0.473,1989.83,6130944,Africa
Togo,TGO,2010,0.483,2049.7805,6325791,Africa
Togo,TGO,2011,0.495,2111.4749,6500577,Africa
Togo,TGO,2012,0.5,2186.3096,6653719,Africa
Togo,TGO,2013,0.507,2254.9883,6798851,Africa
Togo,TGO,2014,0.514,2322.404,6937647,Africa
Togo,TGO,2015,0.523,2388.426,7071500,Africa
Togo,TGO,2016,0.528,2427.3003,7200883,Africa
Togo,TGO,2017,0.534,2462.2773,7324379,Africa
Togo,TGO,2018,0.542,2517.3489,7458205,Africa
Togo,TGO,2019,0.549,2577.516,7619916,Africa
Togo,TGO,2020,0.554,2570.4832,7788058,Africa
Togo,TGO,2021,0.56,2638.811,7936185,Africa
Togo,TGO,2022,0.567,2739.6882,8068616,Africa
Togo,TGO,2023,0.571,2842.2307,8223853,Africa
Togo,TGO,2024,,2960.7754,8223853,Africa
Tonga,TON,1990,0.641,4487.8193,99717,Oceania
Tonga,TON,1991,0.649,4766.388,99911,Oceania
Tonga,TON,1992,0.654,4772.331,100045,Oceania
Tonga,TON,1993,0.66,4946.718,100120,Oceania
Tonga,TON,1994,0.67,5188.4395,100187,Oceania
Tonga,TON,1995,0.675,5508.3394,100240,Oceania
Tonga,TON,1996,0.678,5510.7085,100294,Oceania
Tonga,TON,1997,0.68,5455.9053,100691,Oceania
Tonga,TON,1998,0.685,5541.683,101406,Oceania
Tonga,TON,1999,0.688,5632.7227,102058,Oceania
Tonga,TON,2000,0.688,5808.265,102695,Oceania
Tonga,TON,2001,0.693,5860.0806,103305,Oceania
Tonga,TON,2002,0.7,6085.1133,103888,Oceania
Tonga,TON,2003,0.703,6053.88,104481,Oceania
Tonga,TON,2004,0.705,5900.4575,105088,Oceania
Tonga,TON,2005,0.706,5828.3706,105684,Oceania
Tonga,TON,2006,0.708,5670.914,106266,Oceania
Tonga,TON,2007,0.71,5506.652,106744,Oceania
Tonga,TON,2008,0.717,5758.5684,107036,Oceania
Tonga,TON,2009,0.718,5453.875,107219,Oceania
Tonga,TON,2010,0.724,5488.7505,107415,Oceania
Tonga,TON,2011,0.731,5847.444,107584,Oceania
Tonga,TON,2012,0.735,5907.267,107476,Oceania
Tonga,TON,2013,0.737,5951.6943,107093,Oceania
Tonga,TON,2014,0.74,6096.869,106627,Oceania
Tonga,TON,2015,0.743,6194.639,106110,Oceania
Tonga,TON,2016,0.749,6639.1367,105536,Oceania
Tonga,TON,2017,0.755,6862.669,105373,Oceania
Tonga,TON,2018,0.759,6885.1025,105590,Oceania
Tonga,TON,2019,0.763,6858.839,105688,Oceania
Tonga,TON,2020,0.765,6980.41,105721,Oceania
Tonga,TON,2021,0.763,6929.177,105504,Oceania
Tonga,TON,2022,0.764,6810.61,105053,Oceania
Tonga,TON,2023,0.769,7030.419,104613,Oceania
Trinidad and Tobago,TTO,1990,0.661,11869.528,1252215,North America
Trinidad and Tobago,TTO,1991,0.665,12142.349,1262174,North America
Trinidad and Tobago,TTO,1992,0.665,13267.978,1271681,North America
Trinidad and Tobago,TTO,1993,0.667,13088.707,1280474,North America
Trinidad and Tobago,TTO,1994,0.672,13472.746,1288353,North America
Trinidad and Tobago,TTO,1995,0.677,13912.313,1295167,North America
Trinidad and Tobago,TTO,1996,0.684,14838.902,1300937,North America
Trinidad and Tobago,TTO,1997,0.692,15895.244,1305838,North America
Trinidad and Tobago,TTO,1998,0.7,17129.092,1310226,North America
Trinidad and Tobago,TTO,1999,0.708,18440.574,1314711,North America
Trinidad and Tobago,TTO,2000,0.714,19637.555,1319781,North America
Trinidad and Tobago,TTO,2001,0.721,20366.754,1325573,North America
Trinidad and Tobago,TTO,2002,0.73,21876.854,1332017,North America
Trinidad and Tobago,TTO,2003,0.74,24910.822,1338718,North America
Trinidad and Tobago,TTO,2004,0.75,26757.908,1345386,North America
Trinidad and Tobago,TTO,2005,0.756,29536.44,1352040,North America
Trinidad and Tobago,TTO,2006,0.766,33348.75,1358706,North America
Trinidad and Tobago,TTO,2007,0.774,34793.645,1365381,North America
Trinidad and Tobago,TTO,2008,0.782,35825.332,1372090,North America
Trinidad and Tobago,TTO,2009,0.782,34212.27,1379056,North America
Trinidad and Tobago,TTO,2010,0.789,35145.125,1386657,North America
Trinidad and Tobago,TTO,2011,0.792,34769.76,1394990,North America
Trinidad and Tobago,TTO,2012,0.796,36903.69,1403814,North America
Trinidad and Tobago,TTO,2013,0.802,37994.07,1412658,North America
Trinidad and Tobago,TTO,2014,0.805,39248.656,1421135,North America
Trinidad and Tobago,TTO,2015,0.808,38963.965,1429190,North America
Trinidad and Tobago,TTO,2016,0.806,35914.99,1437031,North America
Trinidad and Tobago,TTO,2017,0.806,34095.99,1445265,North America
Trinidad and Tobago,TTO,2018,0.803,33710.02,1470522,North America
Trinidad and Tobago,TTO,2019,0.805,33748.707,1484898,North America
Trinidad and Tobago,TTO,2020,0.8,30720.887,1481026,North America
Trinidad and Tobago,TTO,2021,0.796,30482.121,1487715,North America
Trinidad and Tobago,TTO,2022,0.805,30784.111,1495923,North America
Trinidad and Tobago,TTO,2023,0.807,31196.604,1502938,North America
Trinidad and Tobago,TTO,2024,,31960.156,1502938,North America
Tunisia,TUN,1990,0.569,6742.5845,8324509,Africa
Tunisia,TUN,1991,0.575,6859.7344,8501826,Africa
Tunisia,TUN,1992,0.582,7241.291,8682509,Africa
Tunisia,TUN,1993,0.587,7253.336,8857916,Africa
Tunisia,TUN,1994,0.598,7350.656,9018447,Africa
Tunisia,TUN,1995,0.606,7406.239,9161263,Africa
Tunisia,TUN,1996,0.616,7821.792,9294433,Africa
Tunisia,TUN,1997,0.623,8136.3374,9421273,Africa
Tunisia,TUN,1998,0.636,8417.985,9541669,Africa
Tunisia,TUN,1999,0.646,8821.988,9655966,Africa
Tunisia,TUN,2000,0.654,9134.415,9764940,Africa
Tunisia,TUN,2001,0.661,9380.563,9869679,Africa
Tunisia,TUN,2002,0.667,9407.557,9971521,Africa
Tunisia,TUN,2003,0.673,9752.024,10071638,Africa
Tunisia,TUN,2004,0.683,10263.806,10166170,Africa
Tunisia,TUN,2005,0.69,10529.16,10255474,Africa
Tunisia,TUN,2006,0.697,10983.922,10346408,Africa
Tunisia,TUN,2007,0.703,11613.925,10441705,Africa
Tunisia,TUN,2008,0.709,11990.196,10542637,Africa
Tunisia,TUN,2009,0.713,12229.775,10650682,Africa
Tunisia,TUN,2010,0.717,12458.271,10765984,Africa
Tunisia,TUN,2011,0.718,12068.714,10886041,Africa
Tunisia,TUN,2012,0.72,12436.3955,11009649,Africa
Tunisia,TUN,2013,0.722,12587.995,11141365,Africa
Tunisia,TUN,2014,0.725,12824.003,11274295,Africa
Tunisia,TUN,2015,0.728,12802.792,11402270,Africa
Tunisia,TUN,2016,0.733,12803.88,11528676,Africa
Tunisia,TUN,2017,0.737,12955.401,11650504,Africa
Tunisia,TUN,2018,0.742,13163.195,11765515,Africa
Tunisia,TUN,2019,0.74,13243.902,11875084,Africa
Tunisia,TUN,2020,0.733,11955.599,11974058,Africa
Tunisia,TUN,2021,0.728,12444.326,12048625,Africa
Tunisia,TUN,2022,0.745,12712.224,12119338,Africa
Tunisia,TUN,2023,0.746,12650.962,12200434,Africa
Tunisia,TUN,2024,,12774.916,12200434,Africa
Turkey,TUR,1990,0.598,12184.199,56015627,Asia
Turkey,TUR,1991,0.602,12057.936,57009892,Asia
Turkey,TUR,1992,0.608,12451.045,57990121,Asia
Turkey,TUR,1993,0.615,13174.467,58999164,Asia
Turkey,TUR,1994,0.616,12343.004,60033832,Asia
Turkey,TUR,1995,0.623,13099.258,61024501,Asia
Turkey,TUR,1996,0.63,13826.92,61951134,Asia
Turkey,TUR,1997,0.638,14631.296,62852968,Asia
Turkey,TUR,1998,0.649,14704.339,63734385,Asia
Turkey,TUR,1999,0.652,14066.189,64591916,Asia
Turkey,TUR,2000,0.669,14856.915,65425957,Asia
Turkey,TUR,2001,0.675,13872.129,66245125,Asia
Turkey,TUR,2002,0.685,14587.895,67048792,Asia
Turkey,TUR,2003,0.691,15255.718,67831735,Asia
Turkey,TUR,2004,0.696,16583.883,68592621,Asia
Turkey,TUR,2005,0.701,17902.596,69329557,Asia
Turkey,TUR,2006,0.711,18972.01,70045351,Asia
Turkey,TUR,2007,0.719,19909.084,70750593,Asia
Turkey,TUR,2008,0.721,19839.584,71562343,Asia
Turkey,TUR,2009,0.728,18612.193,72464846,Asia
Turkey,TUR,2010,0.75,19897.447,73346766,Asia
Turkey,TUR,2011,0.764,21760.43,74215203,Asia
Turkey,TUR,2012,0.772,22517.715,75197196,Asia
Turkey,TUR,2013,0.802,24117.312,76403032,Asia
Turkey,TUR,2014,0.813,24888.852,78036154,Asia
Turkey,TUR,2015,0.821,25984.803,80014222,Asia
Turkey,TUR,2016,0.826,26489.645,81652087,Asia
Turkey,TUR,2017,0.833,28194.688,83083667,Asia
Turkey,TUR,2018,0.838,28780.303,84415966,Asia
Turkey,TUR,2019,0.841,28741.053,85357670,Asia
Turkey,TUR,2020,0.838,28976.719,86091691,Asia
Turkey,TUR,2021,0.841,32105.547,86686254,Asia
Turkey,TUR,2022,0.853,33520.812,87058469,Asia
Turkey,TUR,2023,0.853,35069.17,87270502,Asia
Turkey,TUR,2024,,36154.492,87270502,Asia
Turkmenistan,TKM,1990,,7925.498,3760561,Asia
Turkmenistan,TKM,1991,,7373.584,3855902,Asia
Turkmenistan,TKM,1992,,6128.9155,3944689,Asia
Turkmenistan,TKM,1993,,6085.5254,4032415,Asia
Turkmenistan,TKM,1994,,4929.734,4116662,Asia
Turkmenistan,TKM,1995,,4493.4277,4191207,Asia
Turkmenistan,TKM,1996,,4712.8335,4263818,Asia
Turkmenistan,TKM,1997,,4105.369,4336732,Asia
Turkmenistan,TKM,1998,,4323.302,4410511,Asia
Turkmenistan,TKM,1999,,4945.0854,4492174,Asia
Turkmenistan,TKM,2000,,5112.5293,4582675,Asia
Turkmenistan,TKM,2001,,5228.803,4675416,Asia
Turkmenistan,TKM,2002,,5138.871,4769473,Asia
Turkmenistan,TKM,2003,,5203.8545,4863871,Asia
Turkmenistan,TKM,2004,,5360.224,4958091,Asia
Turkmenistan,TKM,2005,0.653,5945.9526,5052260,Asia
Turkmenistan,TKM,2006,0.662,6476.828,5147103,Asia
Turkmenistan,TKM,2007,0.673,7060.1484,5244047,Asia
Turkmenistan,TKM,2008,0.683,7944.996,5345033,Asia
Turkmenistan,TKM,2009,0.69,8264.865,5451597,Asia
Turkmenistan,TKM,2010,0.7,8842.333,5564356,Asia
Turkmenistan,TKM,2011,0.709,9929.689,5683413,Asia
Turkmenistan,TKM,2012,0.714,10794.233,5808548,Asia
Turkmenistan,TKM,2013,0.716,11633.291,5939348,Asia
Turkmenistan,TKM,2014,0.719,12544.398,6075286,Asia
Turkmenistan,TKM,2015,0.725,13057.83,6215773,Asia
Turkmenistan,TKM,2016,0.729,13552.848,6360041,Asia
Turkmenistan,TKM,2017,0.732,14107.667,6507065,Asia
Turkmenistan,TKM,2018,0.735,14648.136,6655523,Asia
